Date,Bar Name,Brand Name,Category,Total_Purchased_ml,Total_Consumed_ml,Total_Requested_ml,Potential_Lost_Demand_ml,Last_Closing_Balance_ml
2026-04-19,Pool Bar,Baileys,Liqueur,0,0,803,803,0
2026-04-19,Pool Bar,Bombay Sapphire,Gin,0,3137,3137,0,3651
2026-04-19,Pool Bar,Heineken,Beer,0,0,6821,6821,0
2026-04-19,Pool Bar,Hennessy,Brandy,0,856,856,0,9397
2026-04-19,Pool Bar,Jack Daniel's,Whisky,9750,2977,2977,0,11601
2026-04-19,Pool Bar,Johnnie Walker Red,Whisky,0,4352,4352,0,916
2026-04-19,Pool Bar,Jose Cuervo,Tequila,6000,1553,1553,0,4447
2026-04-19,Pool Bar,Kingfisher Premium,Beer,0,0,11393,11393,0
2026-04-19,Pool Bar,Smirnoff Vodka,Vodka,0,4405,4405,0,4191
2026-04-19,Rooftop Bar,Bacardi White,Rum,10500,3554,3554,0,6946
2026-04-19,Rooftop Bar,Baileys,Liqueur,12750,1368,1368,0,13468
2026-04-19,Rooftop Bar,Bombay Sapphire,Gin,0,0,3581,3581,0
2026-04-19,Rooftop Bar,Heineken,Beer,0,0,9493,9493,0
2026-04-19,Rooftop Bar,Hennessy,Brandy,0,0,1174,1174,0
2026-04-19,Rooftop Bar,Jack Daniel's,Whisky,0,3573,3573,0,5458
2026-04-19,Rooftop Bar,Johnnie Walker Red,Whisky,0,0,5696,5696,0
2026-04-19,Rooftop Bar,Jose Cuervo,Tequila,0,0,2155,2155,0
2026-04-19,Rooftop Bar,Kingfisher Premium,Beer,0,0,10162,10162,0
2026-04-19,Rooftop Bar,Smirnoff Vodka,Vodka,0,5340,5556,216,1797
2026-04-19,Sky Lounge,Bacardi White,Rum,15000,6150,6150,0,12568
2026-04-19,Sky Lounge,Baileys,Liqueur,0,0,0,0,10004
2026-04-19,Sky Lounge,Bombay Sapphire,Gin,0,0,3846,3846,0
2026-04-19,Sky Lounge,Heineken,Beer,0,0,9477,9477,0
2026-04-19,Sky Lounge,Hennessy,Brandy,0,0,0,0,8272
2026-04-19,Sky Lounge,Jack Daniel's,Whisky,14250,3525,3525,0,12637
2026-04-19,Sky Lounge,Johnnie Walker Red,Whisky,0,0,4382,4382,0
2026-04-19,Sky Lounge,Jose Cuervo,Tequila,0,0,2203,2203,0
2026-04-19,Sky Lounge,Kingfisher Premium,Beer,0,0,16572,16572,0
2026-04-19,Sky Lounge,Smirnoff Vodka,Vodka,0,583,6792,6209,0
2026-04-20,Garden Bar,Bacardi White,Rum,12000,1620,1620,0,10380
2026-04-20,Garden Bar,Baileys,Liqueur,0,522,522,0,7693
2026-04-20,Garden Bar,Bombay Sapphire,Gin,0,1294,1294,0,2119
2026-04-20,Garden Bar,Heineken,Beer,0,4601,5227,626,0
2026-04-20,Garden Bar,Hennessy,Brandy,0,433,433,0,8730
2026-04-20,Garden Bar,Jack Daniel's,Whisky,0,1165,1165,0,7686
2026-04-20,Garden Bar,Johnnie Walker Red,Whisky,0,0,2325,2325,0
2026-04-20,Garden Bar,Jose Cuervo,Tequila,0,891,891,0,5396
2026-04-20,Garden Bar,Kingfisher Premium,Beer,0,0,4766,4766,0
2026-04-20,Garden Bar,Smirnoff Vodka,Vodka,0,2873,2917,44,0
2026-04-20,Lobby Bar,Bacardi White,Rum,0,1728,1728,0,2790
2026-04-20,Lobby Bar,Baileys,Liqueur,0,671,671,0,5406
2026-04-20,Lobby Bar,Bombay Sapphire,Gin,0,1382,1382,0,1257
2026-04-20,Lobby Bar,Heineken,Beer,10400,5364,5364,0,5036
2026-04-20,Lobby Bar,Hennessy,Brandy,0,502,502,0,11217
2026-04-20,Lobby Bar,Jack Daniel's,Whisky,0,430,1636,1206,0
2026-04-20,Lobby Bar,Johnnie Walker Red,Whisky,0,0,2219,2219,0
2026-04-20,Lobby Bar,Jose Cuervo,Tequila,0,1195,1195,0,10143
2026-04-20,Lobby Bar,Kingfisher Premium,Beer,10400,8535,8535,0,5515
2026-04-20,Lobby Bar,Smirnoff Vodka,Vodka,13500,3031,3031,0,10469
2026-04-20,Pool Bar,Bacardi White,Rum,0,0,2747,2747,0
2026-04-20,Pool Bar,Baileys,Liqueur,13500,472,472,0,13028
2026-04-20,Pool Bar,Bombay Sapphire,Gin,6000,2171,2171,0,4880
2026-04-20,Pool Bar,Heineken,Beer,0,0,5173,5173,0
2026-04-20,Pool Bar,Hennessy,Brandy,0,619,619,0,8390
2026-04-20,Pool Bar,Jack Daniel's,Whisky,0,1863,1863,0,8168
2026-04-20,Pool Bar,Johnnie Walker Red,Whisky,0,125,2978,2853,0
2026-04-20,Pool Bar,Jose Cuervo,Tequila,0,1244,1244,0,3203
2026-04-20,Pool Bar,Kingfisher Premium,Beer,6500,6500,7855,1355,5277
2026-04-20,Pool Bar,Smirnoff Vodka,Vodka,9750,3771,3771,0,11339
2026-04-20,Rooftop Bar,Bacardi White,Rum,0,2652,2652,0,4294
2026-04-20,Rooftop Bar,Baileys,Liqueur,0,1014,1014,0,11542
2026-04-20,Rooftop Bar,Bombay Sapphire,Gin,12000,2786,2786,0,9214
2026-04-20,Rooftop Bar,Heineken,Beer,0,0,8920,8920,0
2026-04-20,Rooftop Bar,Hennessy,Brandy,0,0,821,821,0
2026-04-20,Rooftop Bar,Jack Daniel's,Whisky,0,2026,2026,0,3432
2026-04-20,Rooftop Bar,Johnnie Walker Red,Whisky,6000,3961,3961,0,2039
2026-04-20,Rooftop Bar,Jose Cuervo,Tequila,9000,1556,1556,0,7863
2026-04-20,Rooftop Bar,Kingfisher Premium,Beer,0,0,14263,14263,0
2026-04-20,Rooftop Bar,Smirnoff Vodka,Vodka,0,0,4924,4924,0
2026-04-20,Sky Lounge,Bacardi White,Rum,0,3823,3823,0,6574
2026-04-20,Sky Lounge,Baileys,Liqueur,0,0,0,0,10004
2026-04-20,Sky Lounge,Bombay Sapphire,Gin,15750,2909,2909,0,12841
2026-04-20,Sky Lounge,Heineken,Beer,7800,6989,6989,0,5623
2026-04-20,Sky Lounge,Hennessy,Brandy,0,728,728,0,7891
2026-04-20,Sky Lounge,Jack Daniel's,Whisky,0,2072,2072,0,8653
2026-04-20,Sky Lounge,Johnnie Walker Red,Whisky,0,0,4846,4846,0
2026-04-20,Sky Lounge,Jose Cuervo,Tequila,0,0,1802,1802,0
2026-04-20,Sky Lounge,Kingfisher Premium,Beer,0,0,10290,10290,0
2026-04-20,Sky Lounge,Smirnoff Vodka,Vodka,9750,4398,4398,0,5352
2026-04-21,Garden Bar,Bacardi White,Rum,0,1777,1777,0,8603
2026-04-21,Garden Bar,Baileys,Liqueur,0,631,631,0,7401
2026-04-21,Garden Bar,Bombay Sapphire,Gin,0,1124,1124,0,1631
2026-04-21,Garden Bar,Heineken,Beer,0,0,4495,4495,0
2026-04-21,Garden Bar,Hennessy,Brandy,0,0,0,0,8730
2026-04-21,Garden Bar,Jack Daniel's,Whisky,0,1514,1514,0,5562
2026-04-21,Garden Bar,Johnnie Walker Red,Whisky,0,0,2078,2078,0
2026-04-21,Garden Bar,Jose Cuervo,Tequila,0,775,775,0,4621
2026-04-21,Garden Bar,Kingfisher Premium,Beer,13000,6515,6515,0,6485
2026-04-21,Garden Bar,Smirnoff Vodka,Vodka,0,0,2966,2966,0
2026-04-21,Lobby Bar,Bacardi White,Rum,6750,2157,2157,0,7383
2026-04-21,Lobby Bar,Baileys,Liqueur,0,0,0,0,5406
2026-04-21,Lobby Bar,Bombay Sapphire,Gin,14250,1845,1845,0,15195
2026-04-21,Lobby Bar,Heineken,Beer,0,5036,5957,921,1950
2026-04-21,Lobby Bar,Hennessy,Brandy,0,439,439,0,10778
2026-04-21,Lobby Bar,Jack Daniel's,Whisky,9000,1839,1839,0,7738
2026-04-21,Lobby Bar,Johnnie Walker Red,Whisky,0,0,2242,2242,0
2026-04-21,Lobby Bar,Jose Cuervo,Tequila,0,1184,1184,0,9497
2026-04-21,Lobby Bar,Kingfisher Premium,Beer,0,1865,7211,5346,1517
2026-04-21,Lobby Bar,Smirnoff Vodka,Vodka,0,3087,3087,0,7382
2026-04-21,Pool Bar,Bacardi White,Rum,0,0,2256,2256,0
2026-04-21,Pool Bar,Baileys,Liqueur,0,792,792,0,12236
2026-04-21,Pool Bar,Bombay Sapphire,Gin,0,2143,2143,0,3958
2026-04-21,Pool Bar,Heineken,Beer,6500,6500,6939,439,0
2026-04-21,Pool Bar,Hennessy,Brandy,0,583,583,0,8353
2026-04-21,Pool Bar,Jack Daniel's,Whisky,0,1608,1608,0,6334
2026-04-21,Pool Bar,Johnnie Walker Red,Whisky,0,0,3394,3394,0
2026-04-21,Pool Bar,Jose Cuervo,Tequila,0,1310,1310,0,1893
2026-04-21,Pool Bar,Kingfisher Premium,Beer,11050,10546,10546,0,3634
2026-04-21,Pool Bar,Smirnoff Vodka,Vodka,0,3180,3180,0,6990
2026-04-21,Rooftop Bar,Bacardi White,Rum,0,3000,3000,0,3695
2026-04-21,Rooftop Bar,Baileys,Liqueur,0,1153,1153,0,10389
2026-04-21,Rooftop Bar,Bombay Sapphire,Gin,0,2785,2785,0,6429
2026-04-21,Rooftop Bar,Heineken,Beer,0,0,6676,6676,0
2026-04-21,Rooftop Bar,Hennessy,Brandy,9100,910,910,0,8190
2026-04-21,Rooftop Bar,Jack Daniel's,Whisky,14250,2467,2467,0,15215
2026-04-21,Rooftop Bar,Johnnie Walker Red,Whisky,12000,5085,5085,0,8954
2026-04-21,Rooftop Bar,Jose Cuervo,Tequila,0,1627,1627,0,5817
2026-04-21,Rooftop Bar,Kingfisher Premium,Beer,0,0,12153,12153,0
2026-04-21,Rooftop Bar,Smirnoff Vodka,Vodka,9000,4716,4716,0,6489
2026-04-21,Sky Lounge,Bacardi White,Rum,0,4243,4243,0,784
2026-04-21,Sky Lounge,Baileys,Liqueur,0,1189,1189,0,8815
2026-04-21,Sky Lounge,Bombay Sapphire,Gin,0,3332,3332,0,12369
2026-04-21,Sky Lounge,Heineken,Beer,0,811,11090,10279,0
2026-04-21,Sky Lounge,Hennessy,Brandy,0,935,935,0,6720
2026-04-21,Sky Lounge,Jack Daniel's,Whisky,0,2493,2493,0,7285
2026-04-21,Sky Lounge,Johnnie Walker Red,Whisky,8250,5575,5575,0,2675
2026-04-21,Sky Lounge,Jose Cuervo,Tequila,0,0,1883,1883,0
2026-04-21,Sky Lounge,Kingfisher Premium,Beer,0,0,9479,9479,0
2026-04-21,Sky Lounge,Smirnoff Vodka,Vodka,0,5352,5583,231,0
2026-04-22,Garden Bar,Bacardi White,Rum,0,2321,2321,0,6282
2026-04-22,Garden Bar,Baileys,Liqueur,0,616,616,0,6500
2026-04-22,Garden Bar,Bombay Sapphire,Gin,0,614,1676,1062,0
2026-04-22,Garden Bar,Heineken,Beer,0,0,4603,4603,0
2026-04-22,Garden Bar,Hennessy,Brandy,0,391,391,0,8339
2026-04-22,Garden Bar,Jack Daniel's,Whisky,0,1562,1562,0,4000
2026-04-22,Garden Bar,Johnnie Walker Red,Whisky,0,0,2569,2569,0
2026-04-22,Garden Bar,Jose Cuervo,Tequila,0,1092,1092,0,3529
2026-04-22,Garden Bar,Kingfisher Premium,Beer,0,6485,8779,2294,0
2026-04-22,Garden Bar,Smirnoff Vodka,Vodka,0,0,2681,2681,0
2026-04-22,Lobby Bar,Bacardi White,Rum,0,1546,1546,0,7178
2026-04-22,Lobby Bar,Baileys,Liqueur,0,615,615,0,4791
2026-04-22,Lobby Bar,Bombay Sapphire,Gin,0,2083,2083,0,12832
2026-04-22,Lobby Bar,Heineken,Beer,0,0,6212,6212,0
2026-04-22,Lobby Bar,Hennessy,Brandy,0,405,405,0,10635
2026-04-22,Lobby Bar,Jack Daniel's,Whisky,0,1678,1678,0,5483
2026-04-22,Lobby Bar,Johnnie Walker Red,Whisky,0,0,2420,2420,0
2026-04-22,Lobby Bar,Jose Cuervo,Tequila,0,1307,1307,0,7652
2026-04-22,Lobby Bar,Kingfisher Premium,Beer,5200,5200,8367,3167,0
2026-04-22,Lobby Bar,Smirnoff Vodka,Vodka,0,3227,3227,0,4155
2026-04-22,Pool Bar,Bacardi White,Rum,0,0,3326,3326,0
2026-04-22,Pool Bar,Baileys,Liqueur,0,836,836,0,11400
2026-04-22,Pool Bar,Bombay Sapphire,Gin,0,2591,2591,0,146
2026-04-22,Pool Bar,Heineken,Beer,0,0,8035,8035,0
2026-04-22,Pool Bar,Hennessy,Brandy,0,0,0,0,7807
2026-04-22,Pool Bar,Jack Daniel's,Whisky,0,1975,1975,0,5022
2026-04-22,Pool Bar,Johnnie Walker Red,Whisky,9000,3965,3965,0,6983
2026-04-22,Pool Bar,Jose Cuervo,Tequila,0,1442,1442,0,451
2026-04-22,Pool Bar,Kingfisher Premium,Beer,0,504,9687,9183,0
2026-04-22,Pool Bar,Smirnoff Vodka,Vodka,0,3415,3415,0,3575
2026-04-22,Rooftop Bar,Bacardi White,Rum,10500,2608,2608,0,9186
2026-04-22,Rooftop Bar,Baileys,Liqueur,0,1078,1078,0,9311
2026-04-22,Rooftop Bar,Bombay Sapphire,Gin,0,3063,3063,0,3366
2026-04-22,Rooftop Bar,Heineken,Beer,0,0,8696,8696,0
2026-04-22,Rooftop Bar,Hennessy,Brandy,0,536,536,0,7854
2026-04-22,Rooftop Bar,Jack Daniel's,Whisky,0,2781,2781,0,12434
2026-04-22,Rooftop Bar,Johnnie Walker Red,Whisky,0,3701,3701,0,5253
2026-04-22,Rooftop Bar,Jose Cuervo,Tequila,0,2061,2061,0,4740
2026-04-22,Rooftop Bar,Kingfisher Premium,Beer,0,0,13233,13233,0
2026-04-22,Rooftop Bar,Smirnoff Vodka,Vodka,13500,4461,4461,0,13323
2026-04-22,Sky Lounge,Bacardi White,Rum,12750,3659,3659,0,11720
2026-04-22,Sky Lounge,Baileys,Liqueur,0,1183,1183,0,7632
2026-04-22,Sky Lounge,Bombay Sapphire,Gin,0,2412,2412,0,7912
2026-04-22,Sky Lounge,Heineken,Beer,0,0,8590,8590,0
2026-04-22,Sky Lounge,Hennessy,Brandy,0,952,952,0,5657
2026-04-22,Sky Lounge,Jack Daniel's,Whisky,0,2588,2588,0,4277
2026-04-22,Sky Lounge,Johnnie Walker Red,Whisky,0,2675,6438,3763,0
2026-04-22,Sky Lounge,Jose Cuervo,Tequila,0,0,1904,1904,0
2026-04-22,Sky Lounge,Kingfisher Premium,Beer,0,0,12087,12087,0
2026-04-22,Sky Lounge,Smirnoff Vodka,Vodka,0,0,6011,6011,0
2026-04-23,Garden Bar,Bacardi White,Rum,0,2277,2277,0,4005
2026-04-23,Garden Bar,Baileys,Liqueur,0,0,0,0,6446
2026-04-23,Garden Bar,Bombay Sapphire,Gin,15000,2168,2168,0,12832
2026-04-23,Garden Bar,Heineken,Beer,7800,5352,5352,0,2448
2026-04-23,Garden Bar,Hennessy,Brandy,0,530,530,0,8298
2026-04-23,Garden Bar,Jack Daniel's,Whisky,0,1711,1711,0,2289
2026-04-23,Garden Bar,Johnnie Walker Red,Whisky,0,0,2734,2734,0
2026-04-23,Garden Bar,Jose Cuervo,Tequila,0,933,933,0,3098
2026-04-23,Garden Bar,Kingfisher Premium,Beer,11050,7607,7607,0,3443
2026-04-23,Garden Bar,Smirnoff Vodka,Vodka,11250,3169,3169,0,9682
2026-04-23,Lobby Bar,Bacardi White,Rum,0,2359,2359,0,3994
2026-04-23,Lobby Bar,Baileys,Liqueur,0,455,455,0,4424
2026-04-23,Lobby Bar,Bombay Sapphire,Gin,0,1985,1985,0,11196
2026-04-23,Lobby Bar,Heineken,Beer,0,0,7258,7258,0
2026-04-23,Lobby Bar,Hennessy,Brandy,0,629,629,0,9744
2026-04-23,Lobby Bar,Jack Daniel's,Whisky,0,1921,1921,0,3562
2026-04-23,Lobby Bar,Johnnie Walker Red,Whisky,14250,2920,2920,0,12837
2026-04-23,Lobby Bar,Jose Cuervo,Tequila,0,1245,1245,0,6407
2026-04-23,Lobby Bar,Kingfisher Premium,Beer,0,0,9356,9356,0
2026-04-23,Lobby Bar,Smirnoff Vodka,Vodka,0,3767,3767,0,388
2026-04-23,Pool Bar,Bacardi White,Rum,10500,3321,3321,0,7179
2026-04-23,Pool Bar,Baileys,Liqueur,0,696,696,0,10797
2026-04-23,Pool Bar,Bombay Sapphire,Gin,0,146,2257,2111,0
2026-04-23,Pool Bar,Heineken,Beer,0,0,8144,8144,0
2026-04-23,Pool Bar,Hennessy,Brandy,0,755,755,0,7361
2026-04-23,Pool Bar,Jack Daniel's,Whisky,0,2262,2262,0,3489
2026-04-23,Pool Bar,Johnnie Walker Red,Whisky,0,3838,3838,0,2968
2026-04-23,Pool Bar,Jose Cuervo,Tequila,6000,1849,1849,0,5265
2026-04-23,Pool Bar,Kingfisher Premium,Beer,0,0,8894,8894,0
2026-04-23,Pool Bar,Smirnoff Vodka,Vodka,0,3133,3133,0,3472
2026-04-23,Rooftop Bar,Bacardi White,Rum,0,3756,3756,0,6068
2026-04-23,Rooftop Bar,Baileys,Liqueur,0,1252,1252,0,8059
2026-04-23,Rooftop Bar,Bombay Sapphire,Gin,8250,2681,2681,0,10143
2026-04-23,Rooftop Bar,Heineken,Beer,0,0,9653,9653,0
2026-04-23,Rooftop Bar,Hennessy,Brandy,0,1041,1041,0,7024
2026-04-23,Rooftop Bar,Jack Daniel's,Whisky,0,2326,2326,0,10108
2026-04-23,Rooftop Bar,Johnnie Walker Red,Whisky,0,3649,3649,0,1604
2026-04-23,Rooftop Bar,Jose Cuervo,Tequila,0,1988,1988,0,1768
2026-04-23,Rooftop Bar,Kingfisher Premium,Beer,0,0,14116,14116,0
2026-04-23,Rooftop Bar,Smirnoff Vodka,Vodka,0,4586,4586,0,8737
2026-04-23,Sky Lounge,Bacardi White,Rum,0,4139,4139,0,8549
2026-04-23,Sky Lounge,Baileys,Liqueur,0,0,0,0,7632
2026-04-23,Sky Lounge,Bombay Sapphire,Gin,0,2963,2963,0,4134
2026-04-23,Sky Lounge,Heineken,Beer,0,0,11798,11798,0
2026-04-23,Sky Lounge,Hennessy,Brandy,0,1112,1112,0,4545
2026-04-23,Sky Lounge,Jack Daniel's,Whisky,0,3013,3013,0,559
2026-04-23,Sky Lounge,Johnnie Walker Red,Whisky,9750,6308,6308,0,6547
2026-04-23,Sky Lounge,Jose Cuervo,Tequila,0,0,1714,1714,0
2026-04-23,Sky Lounge,Kingfisher Premium,Beer,12350,12350,16672,4322,333
2026-04-23,Sky Lounge,Smirnoff Vodka,Vodka,0,0,5625,5625,0
2026-04-24,Garden Bar,Bacardi White,Rum,0,2937,2937,0,1068
2026-04-24,Garden Bar,Baileys,Liqueur,0,908,908,0,5538
2026-04-24,Garden Bar,Bombay Sapphire,Gin,0,2427,2427,0,10935
2026-04-24,Garden Bar,Heineken,Beer,0,2448,7856,5408,0
2026-04-24,Garden Bar,Hennessy,Brandy,0,839,839,0,7427
2026-04-24,Garden Bar,Jack Daniel's,Whisky,11250,2172,2172,0,11872
2026-04-24,Garden Bar,Johnnie Walker Red,Whisky,11250,3818,3818,0,7432
2026-04-24,Garden Bar,Jose Cuervo,Tequila,0,1459,1459,0,1137
2026-04-24,Garden Bar,Kingfisher Premium,Beer,0,3443,9013,5570,0
2026-04-24,Garden Bar,Smirnoff Vodka,Vodka,0,4076,4076,0,4005
2026-04-24,Lobby Bar,Bacardi White,Rum,12750,3272,3272,0,12956
2026-04-24,Lobby Bar,Baileys,Liqueur,0,860,860,0,3476
2026-04-24,Lobby Bar,Bombay Sapphire,Gin,0,2909,2909,0,7720
2026-04-24,Lobby Bar,Heineken,Beer,5200,5200,9760,4560,0
2026-04-24,Lobby Bar,Hennessy,Brandy,0,852,852,0,8892
2026-04-24,Lobby Bar,Jack Daniel's,Whisky,0,2040,2040,0,1956
2026-04-24,Lobby Bar,Johnnie Walker Red,Whisky,0,4504,4504,0,6826
2026-04-24,Lobby Bar,Jose Cuervo,Tequila,0,1666,1666,0,4741
2026-04-24,Lobby Bar,Kingfisher Premium,Beer,5850,5850,9871,4021,0
2026-04-24,Lobby Bar,Smirnoff Vodka,Vodka,13500,3997,3997,0,9891
2026-04-24,Pool Bar,Bacardi White,Rum,0,3953,3953,0,3226
2026-04-24,Pool Bar,Baileys,Liqueur,0,1448,1448,0,10609
2026-04-24,Pool Bar,Bombay Sapphire,Gin,15750,2917,2917,0,12833
2026-04-24,Pool Bar,Heineken,Beer,13000,9102,9102,0,6407
2026-04-24,Pool Bar,Hennessy,Brandy,0,0,0,0,7052
2026-04-24,Pool Bar,Jack Daniel's,Whisky,0,2097,2833,736,78
2026-04-24,Pool Bar,Johnnie Walker Red,Whisky,0,1197,3810,2613,0
2026-04-24,Pool Bar,Jose Cuervo,Tequila,0,2083,2083,0,4342
2026-04-24,Pool Bar,Kingfisher Premium,Beer,0,0,13429,13429,0
2026-04-24,Pool Bar,Smirnoff Vodka,Vodka,0,442,4785,4343,0
2026-04-24,Rooftop Bar,Bacardi White,Rum,14250,4702,4702,0,14978
2026-04-24,Rooftop Bar,Baileys,Liqueur,0,0,0,0,8059
2026-04-24,Rooftop Bar,Bombay Sapphire,Gin,0,3939,3939,0,6872
2026-04-24,Rooftop Bar,Heineken,Beer,0,0,11772,11772,0
2026-04-24,Rooftop Bar,Hennessy,Brandy,0,930,930,0,6111
2026-04-24,Rooftop Bar,Jack Daniel's,Whisky,0,3000,3000,0,8432
2026-04-24,Rooftop Bar,Johnnie Walker Red,Whisky,0,1604,6011,4407,1035
2026-04-24,Rooftop Bar,Jose Cuervo,Tequila,0,1768,2254,486,1628
2026-04-24,Rooftop Bar,Kingfisher Premium,Beer,11700,11700,13192,1492,933
2026-04-24,Rooftop Bar,Smirnoff Vodka,Vodka,0,8636,8636,0,101
2026-04-24,Sky Lounge,Bacardi White,Rum,0,5736,5873,137,2337
2026-04-24,Sky Lounge,Baileys,Liqueur,0,1666,1666,0,7559
2026-04-24,Sky Lounge,Bombay Sapphire,Gin,0,4134,4232,98,0
2026-04-24,Sky Lounge,Heineken,Beer,9100,9100,10838,1738,2557
2026-04-24,Sky Lounge,Hennessy,Brandy,0,1493,1493,0,4249
2026-04-24,Sky Lounge,Jack Daniel's,Whisky,0,559,2321,1762,0
2026-04-24,Sky Lounge,Johnnie Walker Red,Whisky,13500,6999,6999,0,9943
2026-04-24,Sky Lounge,Jose Cuervo,Tequila,6750,2955,2955,0,3795
2026-04-24,Sky Lounge,Kingfisher Premium,Beer,0,0,16218,16218,0
2026-04-24,Sky Lounge,Smirnoff Vodka,Vodka,12750,9038,9038,0,10130
2026-04-25,Garden Bar,Bacardi White,Rum,7500,4209,4209,0,6851
2026-04-25,Garden Bar,Baileys,Liqueur,0,0,0,0,5538
2026-04-25,Garden Bar,Bombay Sapphire,Gin,0,3196,3196,0,7209
2026-04-25,Garden Bar,Heineken,Beer,9750,9750,11443,1693,0
2026-04-25,Garden Bar,Hennessy,Brandy,0,660,660,0,6310
2026-04-25,Garden Bar,Jack Daniel's,Whisky,0,2686,2686,0,8681
2026-04-25,Garden Bar,Johnnie Walker Red,Whisky,0,4527,4527,0,2905
2026-04-25,Garden Bar,Jose Cuervo,Tequila,0,1137,1763,626,0
2026-04-25,Garden Bar,Kingfisher Premium,Beer,11050,11050,14448,3398,0
2026-04-25,Garden Bar,Smirnoff Vodka,Vodka,0,4005,5013,1008,0
2026-04-25,Lobby Bar,Bacardi White,Rum,0,3067,3067,0,9889
2026-04-25,Lobby Bar,Baileys,Liqueur,0,1154,1154,0,3032
2026-04-25,Lobby Bar,Bombay Sapphire,Gin,0,3479,3479,0,3206
2026-04-25,Lobby Bar,Heineken,Beer,7800,7800,7981,181,2123
2026-04-25,Lobby Bar,Hennessy,Brandy,0,867,867,0,8025
2026-04-25,Lobby Bar,Jack Daniel's,Whisky,0,1522,2377,855,127
2026-04-25,Lobby Bar,Johnnie Walker Red,Whisky,0,4307,4307,0,2519
2026-04-25,Lobby Bar,Jose Cuervo,Tequila,0,2056,2056,0,2685
2026-04-25,Lobby Bar,Kingfisher Premium,Beer,11050,11050,15168,4118,0
2026-04-25,Lobby Bar,Smirnoff Vodka,Vodka,0,5742,5742,0,4519
2026-04-25,Pool Bar,Bacardi White,Rum,0,3226,4422,1196,1347
2026-04-25,Pool Bar,Baileys,Liqueur,0,1472,1472,0,7784
2026-04-25,Pool Bar,Bombay Sapphire,Gin,0,3508,3508,0,9325
2026-04-25,Pool Bar,Heineken,Beer,0,3898,15037,11139,0
2026-04-25,Pool Bar,Hennessy,Brandy,0,1069,1069,0,6307
2026-04-25,Pool Bar,Jack Daniel's,Whisky,0,0,2497,2497,0
2026-04-25,Pool Bar,Johnnie Walker Red,Whisky,0,0,5402,5402,0
2026-04-25,Pool Bar,Jose Cuervo,Tequila,13500,2226,2226,0,13793
2026-04-25,Pool Bar,Kingfisher Premium,Beer,0,0,18504,18504,0
2026-04-25,Pool Bar,Smirnoff Vodka,Vodka,14250,5511,5511,0,8739
2026-04-25,Rooftop Bar,Bacardi White,Rum,0,7239,7239,0,8881
2026-04-25,Rooftop Bar,Baileys,Liqueur,0,1465,1465,0,6594
2026-04-25,Rooftop Bar,Bombay Sapphire,Gin,7500,4675,4675,0,11462
2026-04-25,Rooftop Bar,Heineken,Beer,9750,9750,10372,622,4550
2026-04-25,Rooftop Bar,Hennessy,Brandy,0,1490,1490,0,4193
2026-04-25,Rooftop Bar,Jack Daniel's,Whisky,0,4553,4553,0,6901
2026-04-25,Rooftop Bar,Johnnie Walker Red,Whisky,0,0,7889,7889,0
2026-04-25,Rooftop Bar,Jose Cuervo,Tequila,11250,3242,3242,0,8008
2026-04-25,Rooftop Bar,Kingfisher Premium,Beer,0,0,18510,18510,0
2026-04-25,Rooftop Bar,Smirnoff Vodka,Vodka,0,101,7006,6905,0
2026-04-25,Sky Lounge,Bacardi White,Rum,0,0,5890,5890,0
2026-04-25,Sky Lounge,Baileys,Liqueur,0,0,0,0,5966
2026-04-25,Sky Lounge,Bombay Sapphire,Gin,0,0,4199,4199,0
2026-04-25,Sky Lounge,Heineken,Beer,9100,9100,14819,5719,0
2026-04-25,Sky Lounge,Hennessy,Brandy,0,1831,1831,0,1221
2026-04-25,Sky Lounge,Jack Daniel's,Whisky,15000,4273,4273,0,13636
2026-04-25,Sky Lounge,Johnnie Walker Red,Whisky,0,8584,8584,0,1359
2026-04-25,Sky Lounge,Jose Cuervo,Tequila,14250,2911,2911,0,17169
2026-04-25,Sky Lounge,Kingfisher Premium,Beer,0,0,25532,25532,0
2026-04-25,Sky Lounge,Smirnoff Vodka,Vodka,0,3712,7916,4204,3300
2026-04-26,Garden Bar,Bacardi White,Rum,0,1879,1879,0,2480
2026-04-26,Garden Bar,Baileys,Liqueur,0,854,854,0,4684
2026-04-26,Garden Bar,Bombay Sapphire,Gin,0,1799,1799,0,6883
2026-04-26,Garden Bar,Heineken,Beer,0,0,5386,5386,0
2026-04-26,Garden Bar,Hennessy,Brandy,0,434,434,0,5876
2026-04-26,Garden Bar,Jack Daniel's,Whisky,0,1774,1774,0,8060
2026-04-26,Garden Bar,Johnnie Walker Red,Whisky,0,1894,1894,0,1317
2026-04-26,Garden Bar,Jose Cuervo,Tequila,0,0,1453,1453,0
2026-04-26,Garden Bar,Kingfisher Premium,Beer,0,0,6493,6493,0
2026-04-26,Garden Bar,Smirnoff Vodka,Vodka,12000,3758,3758,0,8242
2026-04-26,Lobby Bar,Bacardi White,Rum,0,2367,2367,0,9093
2026-04-26,Lobby Bar,Baileys,Liqueur,0,0,0,0,2322
2026-04-26,Lobby Bar,Bombay Sapphire,Gin,0,2692,2692,0,514
2026-04-26,Lobby Bar,Heineken,Beer,0,0,8568,8568,0
2026-04-26,Lobby Bar,Hennessy,Brandy,0,668,668,0,7357
