Date Time Served,Bar Name,Brand Name,Category,Bottle Size (ml),Opening Balance (ml),Purchase (ml),Consumed (ml),Closing Balance (ml),Requested Demand (ml),Potential Lost Demand (ml),Date,Day of Week,Conservation Check
2026-05-06 11:57:00,Lobby Bar,Smirnoff Vodka,Vodka,750,11080,0,1303,9777,1303,0,2026-05-06,Wednesday,True
2026-05-06 21:38:00,Lobby Bar,Smirnoff Vodka,Vodka,750,8546,0,520,8026,520,0,2026-05-06,Wednesday,True
2026-05-06 23:42:00,Lobby Bar,Smirnoff Vodka,Vodka,750,8996,0,450,8546,450,0,2026-05-06,Wednesday,True
2026-05-07 17:01:00,Lobby Bar,Smirnoff Vodka,Vodka,750,8026,0,2200,5826,2200,0,2026-05-07,Thursday,True
2026-05-07 22:15:00,Lobby Bar,Smirnoff Vodka,Vodka,750,4656,0,534,4122,534,0,2026-05-07,Thursday,True
2026-05-07 22:57:00,Lobby Bar,Smirnoff Vodka,Vodka,750,5826,0,1170,4656,1170,0,2026-05-07,Thursday,True
2026-05-08 15:53:00,Lobby Bar,Smirnoff Vodka,Vodka,750,4122,15000,1391,17731,1391,0,2026-05-08,Friday,True
2026-05-08 20:37:00,Lobby Bar,Smirnoff Vodka,Vodka,750,17731,0,2977,14754,2977,0,2026-05-08,Friday,True
2026-05-09 14:39:00,Lobby Bar,Smirnoff Vodka,Vodka,750,12977,0,1954,11023,1954,0,2026-05-09,Saturday,True
2026-05-09 22:52:00,Lobby Bar,Smirnoff Vodka,Vodka,750,11023,0,2200,8823,2200,0,2026-05-09,Saturday,True
2026-05-09 23:09:00,Lobby Bar,Smirnoff Vodka,Vodka,750,14754,0,1777,12977,1777,0,2026-05-09,Saturday,True
2026-05-10 18:21:00,Lobby Bar,Smirnoff Vodka,Vodka,750,8823,0,2365,6458,2365,0,2026-05-10,Sunday,True
2026-05-10 19:57:00,Lobby Bar,Smirnoff Vodka,Vodka,750,6458,0,129,6329,129,0,2026-05-10,Sunday,True
2026-05-10 21:52:00,Lobby Bar,Smirnoff Vodka,Vodka,750,6329,0,1242,5087,1242,0,2026-05-10,Sunday,True
2026-05-11 10:59:00,Lobby Bar,Smirnoff Vodka,Vodka,750,5087,0,241,4846,241,0,2026-05-11,Monday,True
2026-05-11 13:58:00,Lobby Bar,Smirnoff Vodka,Vodka,750,4846,0,292,4554,292,0,2026-05-11,Monday,True
2026-05-11 17:59:00,Lobby Bar,Smirnoff Vodka,Vodka,750,4554,0,1068,3486,1068,0,2026-05-11,Monday,True
2026-05-11 19:45:00,Lobby Bar,Smirnoff Vodka,Vodka,750,3486,0,1468,2018,1468,0,2026-05-11,Monday,True
2026-05-12 13:18:00,Lobby Bar,Smirnoff Vodka,Vodka,750,1716,0,712,1004,712,0,2026-05-12,Tuesday,True
2026-05-12 14:00:00,Lobby Bar,Smirnoff Vodka,Vodka,750,1004,0,597,407,597,0,2026-05-12,Tuesday,True
2026-05-12 16:11:00,Lobby Bar,Smirnoff Vodka,Vodka,750,2018,0,302,1716,302,0,2026-05-12,Tuesday,True
2026-05-12 19:01:00,Lobby Bar,Smirnoff Vodka,Vodka,750,135,0,135,0,1139,1004,2026-05-12,Tuesday,True
2026-05-12 20:47:00,Lobby Bar,Smirnoff Vodka,Vodka,750,407,0,272,135,272,0,2026-05-12,Tuesday,True
2026-05-13 15:53:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,15000,895,14105,895,0,2026-05-13,Wednesday,True
2026-05-13 18:28:00,Lobby Bar,Smirnoff Vodka,Vodka,750,14105,0,723,13382,723,0,2026-05-13,Wednesday,True
2026-05-13 18:28:00,Lobby Bar,Smirnoff Vodka,Vodka,750,13382,0,713,12669,713,0,2026-05-13,Wednesday,True
2026-05-13 20:52:00,Lobby Bar,Smirnoff Vodka,Vodka,750,12669,0,383,12286,383,0,2026-05-13,Wednesday,True
2026-05-14 19:09:00,Lobby Bar,Smirnoff Vodka,Vodka,750,12286,0,1467,10819,1467,0,2026-05-14,Thursday,True
2026-05-14 21:49:00,Lobby Bar,Smirnoff Vodka,Vodka,750,10819,0,963,9856,963,0,2026-05-14,Thursday,True
2026-05-14 22:12:00,Lobby Bar,Smirnoff Vodka,Vodka,750,9856,0,1230,8626,1230,0,2026-05-14,Thursday,True
2026-05-15 19:29:00,Lobby Bar,Smirnoff Vodka,Vodka,750,8626,0,349,8277,349,0,2026-05-15,Friday,True
2026-05-15 21:11:00,Lobby Bar,Smirnoff Vodka,Vodka,750,5555,0,2535,3020,2535,0,2026-05-15,Friday,True
2026-05-15 22:02:00,Lobby Bar,Smirnoff Vodka,Vodka,750,8277,0,2722,5555,2722,0,2026-05-15,Friday,True
2026-05-16 10:46:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,502,502,2026-05-16,Saturday,True
2026-05-16 14:38:00,Lobby Bar,Smirnoff Vodka,Vodka,750,3020,0,724,2296,724,0,2026-05-16,Saturday,True
2026-05-16 18:45:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1804,1804,2026-05-16,Saturday,True
2026-05-16 23:11:00,Lobby Bar,Smirnoff Vodka,Vodka,750,225,0,225,0,526,301,2026-05-16,Saturday,True
2026-05-16 23:35:00,Lobby Bar,Smirnoff Vodka,Vodka,750,2296,0,2071,225,2071,0,2026-05-16,Saturday,True
2026-05-17 13:34:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,8250,429,7821,429,0,2026-05-17,Sunday,True
2026-05-17 19:00:00,Lobby Bar,Smirnoff Vodka,Vodka,750,5464,0,1042,4422,1042,0,2026-05-17,Sunday,True
2026-05-17 23:07:00,Lobby Bar,Smirnoff Vodka,Vodka,750,7821,0,2357,5464,2357,0,2026-05-17,Sunday,True
2026-05-18 19:23:00,Lobby Bar,Smirnoff Vodka,Vodka,750,3091,0,1191,1900,1191,0,2026-05-18,Monday,True
2026-05-18 22:26:00,Lobby Bar,Smirnoff Vodka,Vodka,750,4422,0,330,4092,330,0,2026-05-18,Monday,True
2026-05-18 23:23:00,Lobby Bar,Smirnoff Vodka,Vodka,750,4092,0,1001,3091,1001,0,2026-05-18,Monday,True
2026-05-19 11:58:00,Lobby Bar,Smirnoff Vodka,Vodka,750,1900,0,313,1587,313,0,2026-05-19,Tuesday,True
2026-05-19 12:12:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1111,1111,2026-05-19,Tuesday,True
2026-05-19 15:55:00,Lobby Bar,Smirnoff Vodka,Vodka,750,387,0,387,0,424,37,2026-05-19,Tuesday,True
2026-05-19 19:49:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,796,796,2026-05-19,Tuesday,True
2026-05-19 22:50:00,Lobby Bar,Smirnoff Vodka,Vodka,750,1587,0,1200,387,1200,0,2026-05-19,Tuesday,True
2026-05-20 12:05:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,8250,1533,6717,1533,0,2026-05-20,Wednesday,True
2026-05-20 12:16:00,Lobby Bar,Smirnoff Vodka,Vodka,750,6717,0,81,6636,81,0,2026-05-20,Wednesday,True
2026-05-20 21:47:00,Lobby Bar,Smirnoff Vodka,Vodka,750,6636,0,540,6096,540,0,2026-05-20,Wednesday,True
2026-05-20 22:09:00,Lobby Bar,Smirnoff Vodka,Vodka,750,6096,0,361,5735,361,0,2026-05-20,Wednesday,True
2026-05-21 14:17:00,Lobby Bar,Smirnoff Vodka,Vodka,750,5320,0,502,4818,502,0,2026-05-21,Thursday,True
2026-05-21 15:42:00,Lobby Bar,Smirnoff Vodka,Vodka,750,5735,0,415,5320,415,0,2026-05-21,Thursday,True
2026-05-21 21:04:00,Lobby Bar,Smirnoff Vodka,Vodka,750,3380,0,1025,2355,1025,0,2026-05-21,Thursday,True
2026-05-21 21:13:00,Lobby Bar,Smirnoff Vodka,Vodka,750,4818,0,1438,3380,1438,0,2026-05-21,Thursday,True
2026-05-22 10:55:00,Lobby Bar,Smirnoff Vodka,Vodka,750,742,0,742,0,1643,901,2026-05-22,Friday,True
2026-05-22 13:34:00,Lobby Bar,Smirnoff Vodka,Vodka,750,1609,0,369,1240,369,0,2026-05-22,Friday,True
2026-05-22 14:43:00,Lobby Bar,Smirnoff Vodka,Vodka,750,2355,0,746,1609,746,0,2026-05-22,Friday,True
2026-05-22 17:37:00,Lobby Bar,Smirnoff Vodka,Vodka,750,1240,0,498,742,498,0,2026-05-22,Friday,True
2026-05-22 21:30:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,162,162,2026-05-22,Friday,True
2026-05-23 18:49:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,2585,2585,2026-05-23,Saturday,True
2026-05-23 21:53:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,4970,4970,2026-05-23,Saturday,True
2026-05-24 11:16:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,840,840,2026-05-24,Sunday,True
2026-05-24 13:24:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1529,1529,2026-05-24,Sunday,True
2026-05-24 22:22:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1444,1444,2026-05-24,Sunday,True
2026-05-25 12:27:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,287,287,2026-05-25,Monday,True
2026-05-25 15:03:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,848,848,2026-05-25,Monday,True
2026-05-25 18:35:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1092,1092,2026-05-25,Monday,True
2026-05-25 19:42:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,411,411,2026-05-25,Monday,True
2026-05-25 21:35:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,977,977,2026-05-25,Monday,True
2026-05-26 19:38:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1225,1225,2026-05-26,Tuesday,True
2026-05-26 23:51:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1664,1664,2026-05-26,Tuesday,True
2026-05-27 14:08:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1326,1326,2026-05-27,Wednesday,True
2026-05-27 15:49:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1486,1486,2026-05-27,Wednesday,True
2026-05-27 19:57:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,527,527,2026-05-27,Wednesday,True
2026-05-28 12:12:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,814,814,2026-05-28,Thursday,True
2026-05-28 12:42:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,600,600,2026-05-28,Thursday,True
2026-05-28 18:58:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,791,791,2026-05-28,Thursday,True
2026-05-28 19:53:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1419,1419,2026-05-28,Thursday,True
2026-05-29 14:02:00,Lobby Bar,Smirnoff Vodka,Vodka,750,3118,0,1304,1814,1304,0,2026-05-29,Friday,True
2026-05-29 15:41:00,Lobby Bar,Smirnoff Vodka,Vodka,750,4924,0,1806,3118,1806,0,2026-05-29,Friday,True
2026-05-29 21:02:00,Lobby Bar,Smirnoff Vodka,Vodka,750,1814,0,559,1255,559,0,2026-05-29,Friday,True
2026-05-29 23:23:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,6750,1826,4924,1826,0,2026-05-29,Friday,True
2026-05-30 15:52:00,Lobby Bar,Smirnoff Vodka,Vodka,750,1255,9000,2152,8103,2152,0,2026-05-30,Saturday,True
2026-05-30 19:38:00,Lobby Bar,Smirnoff Vodka,Vodka,750,8103,0,2105,5998,2105,0,2026-05-30,Saturday,True
2026-05-31 21:08:00,Lobby Bar,Smirnoff Vodka,Vodka,750,5841,0,856,4985,856,0,2026-05-31,Sunday,True
2026-05-31 21:38:00,Lobby Bar,Smirnoff Vodka,Vodka,750,4985,0,2178,2807,2178,0,2026-05-31,Sunday,True
2026-05-31 22:37:00,Lobby Bar,Smirnoff Vodka,Vodka,750,2807,0,906,1901,906,0,2026-05-31,Sunday,True
2026-05-31 23:04:00,Lobby Bar,Smirnoff Vodka,Vodka,750,5998,0,157,5841,157,0,2026-05-31,Sunday,True
2026-06-01 14:10:00,Lobby Bar,Smirnoff Vodka,Vodka,750,1901,13500,1602,13799,1602,0,2026-06-01,Monday,True
2026-06-01 18:05:00,Lobby Bar,Smirnoff Vodka,Vodka,750,12692,0,180,12512,180,0,2026-06-01,Monday,True
2026-06-01 21:11:00,Lobby Bar,Smirnoff Vodka,Vodka,750,13799,0,765,13034,765,0,2026-06-01,Monday,True
2026-06-01 23:05:00,Lobby Bar,Smirnoff Vodka,Vodka,750,13034,0,342,12692,342,0,2026-06-01,Monday,True
2026-06-02 11:52:00,Lobby Bar,Smirnoff Vodka,Vodka,750,12512,0,1598,10914,1598,0,2026-06-02,Tuesday,True
2026-06-02 20:36:00,Lobby Bar,Smirnoff Vodka,Vodka,750,10914,0,888,10026,888,0,2026-06-02,Tuesday,True
2026-06-02 21:51:00,Lobby Bar,Smirnoff Vodka,Vodka,750,10026,0,572,9454,572,0,2026-06-02,Tuesday,True
2026-06-03 13:16:00,Lobby Bar,Smirnoff Vodka,Vodka,750,7425,0,950,6475,950,0,2026-06-03,Wednesday,True
2026-06-03 15:21:00,Lobby Bar,Smirnoff Vodka,Vodka,750,8756,0,1331,7425,1331,0,2026-06-03,Wednesday,True
2026-06-03 22:30:00,Lobby Bar,Smirnoff Vodka,Vodka,750,9454,0,698,8756,698,0,2026-06-03,Wednesday,True
2026-06-03 23:56:00,Lobby Bar,Smirnoff Vodka,Vodka,750,6475,0,318,6157,318,0,2026-06-03,Wednesday,True
2026-06-04 10:35:00,Lobby Bar,Smirnoff Vodka,Vodka,750,6157,0,780,5377,780,0,2026-06-04,Thursday,True
2026-06-04 22:06:00,Lobby Bar,Smirnoff Vodka,Vodka,750,3044,0,475,2569,475,0,2026-06-04,Thursday,True
2026-06-04 23:22:00,Lobby Bar,Smirnoff Vodka,Vodka,750,5377,0,2333,3044,2333,0,2026-06-04,Thursday,True
2026-06-05 13:42:00,Lobby Bar,Smirnoff Vodka,Vodka,750,2569,6000,1448,7121,1448,0,2026-06-05,Friday,True
2026-06-05 22:39:00,Lobby Bar,Smirnoff Vodka,Vodka,750,7121,0,3268,3853,3268,0,2026-06-05,Friday,True
2026-06-06 11:20:00,Lobby Bar,Smirnoff Vodka,Vodka,750,2988,0,839,2149,839,0,2026-06-06,Saturday,True
2026-06-06 12:10:00,Lobby Bar,Smirnoff Vodka,Vodka,750,3853,0,865,2988,865,0,2026-06-06,Saturday,True
2026-06-06 16:13:00,Lobby Bar,Smirnoff Vodka,Vodka,750,2149,0,1307,842,1307,0,2026-06-06,Saturday,True
2026-06-06 18:33:00,Lobby Bar,Smirnoff Vodka,Vodka,750,842,0,842,0,3884,3042,2026-06-06,Saturday,True
2026-06-07 13:09:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,12000,2139,9861,2139,0,2026-06-07,Sunday,True
2026-06-07 21:54:00,Lobby Bar,Smirnoff Vodka,Vodka,750,9861,0,1409,8452,1409,0,2026-06-07,Sunday,True
2026-06-08 14:04:00,Lobby Bar,Smirnoff Vodka,Vodka,750,7766,0,625,7141,625,0,2026-06-08,Monday,True
2026-06-08 17:15:00,Lobby Bar,Smirnoff Vodka,Vodka,750,6412,0,486,5926,486,0,2026-06-08,Monday,True
2026-06-08 19:49:00,Lobby Bar,Smirnoff Vodka,Vodka,750,7141,0,729,6412,729,0,2026-06-08,Monday,True
2026-06-08 20:45:00,Lobby Bar,Smirnoff Vodka,Vodka,750,5926,0,476,5450,476,0,2026-06-08,Monday,True
2026-06-08 21:02:00,Lobby Bar,Smirnoff Vodka,Vodka,750,8452,0,686,7766,686,0,2026-06-08,Monday,True
2026-06-09 16:46:00,Lobby Bar,Smirnoff Vodka,Vodka,750,5450,0,1432,4018,1432,0,2026-06-09,Tuesday,True
2026-06-09 17:33:00,Lobby Bar,Smirnoff Vodka,Vodka,750,3698,0,964,2734,964,0,2026-06-09,Tuesday,True
2026-06-09 19:43:00,Lobby Bar,Smirnoff Vodka,Vodka,750,4018,0,320,3698,320,0,2026-06-09,Tuesday,True
2026-06-09 21:46:00,Lobby Bar,Smirnoff Vodka,Vodka,750,2734,0,952,1782,952,0,2026-06-09,Tuesday,True
2026-06-10 10:30:00,Lobby Bar,Smirnoff Vodka,Vodka,750,1782,0,1100,682,1100,0,2026-06-10,Wednesday,True
2026-06-10 20:51:00,Lobby Bar,Smirnoff Vodka,Vodka,750,682,0,682,0,1064,382,2026-06-10,Wednesday,True
2026-06-11 15:25:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1471,1471,2026-06-11,Thursday,True
2026-06-11 19:02:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1248,1248,2026-06-11,Thursday,True
2026-06-11 21:19:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,211,211,2026-06-11,Thursday,True
2026-06-12 16:47:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,617,617,2026-06-12,Friday,True
2026-06-12 16:55:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,739,739,2026-06-12,Friday,True
2026-06-12 21:09:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1750,1750,2026-06-12,Friday,True
2026-06-12 22:10:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,617,617,2026-06-12,Friday,True
2026-06-13 20:02:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,485,485,2026-06-13,Saturday,True
2026-06-13 21:13:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,2563,2563,2026-06-13,Saturday,True
2026-06-13 21:48:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1812,1812,2026-06-13,Saturday,True
2026-06-14 13:35:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1825,1825,2026-06-14,Sunday,True
2026-06-14 13:49:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1769,1769,2026-06-14,Sunday,True
2026-06-14 19:27:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,216,216,2026-06-14,Sunday,True
2026-06-15 10:58:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,7500,593,6907,593,0,2026-06-15,Monday,True
2026-06-15 18:26:00,Lobby Bar,Smirnoff Vodka,Vodka,750,5837,0,135,5702,135,0,2026-06-15,Monday,True
2026-06-15 22:09:00,Lobby Bar,Smirnoff Vodka,Vodka,750,6907,0,1070,5837,1070,0,2026-06-15,Monday,True
2026-06-15 23:48:00,Lobby Bar,Smirnoff Vodka,Vodka,750,5702,0,595,5107,595,0,2026-06-15,Monday,True
2026-06-16 18:49:00,Lobby Bar,Smirnoff Vodka,Vodka,750,5107,0,1754,3353,1754,0,2026-06-16,Tuesday,True
2026-06-16 23:51:00,Lobby Bar,Smirnoff Vodka,Vodka,750,3353,0,1240,2113,1240,0,2026-06-16,Tuesday,True
2026-06-17 12:27:00,Lobby Bar,Smirnoff Vodka,Vodka,750,2113,0,2113,0,2653,540,2026-06-17,Wednesday,True
2026-06-17 20:05:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,543,543,2026-06-17,Wednesday,True
2026-06-18 19:44:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,2408,2408,2026-06-18,Thursday,True
2026-06-18 20:12:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,274,274,2026-06-18,Thursday,True
2026-06-19 14:23:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,2668,2668,2026-06-19,Friday,True
2026-06-19 20:54:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,208,208,2026-06-19,Friday,True
2026-06-19 21:52:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1976,1976,2026-06-19,Friday,True
2026-06-20 10:26:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,799,799,2026-06-20,Saturday,True
2026-06-20 15:47:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,528,528,2026-06-20,Saturday,True
2026-06-20 22:21:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,3457,3457,2026-06-20,Saturday,True
2026-06-20 23:53:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,415,415,2026-06-20,Saturday,True
2026-06-21 13:17:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,796,796,2026-06-21,Sunday,True
2026-06-21 14:54:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,537,537,2026-06-21,Sunday,True
2026-06-21 15:50:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1504,1504,2026-06-21,Sunday,True
2026-06-21 21:41:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1415,1415,2026-06-21,Sunday,True
2026-06-22 13:24:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,674,674,2026-06-22,Monday,True
2026-06-22 15:06:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,360,360,2026-06-22,Monday,True
2026-06-22 16:19:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,186,186,2026-06-22,Monday,True
2026-06-22 20:32:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1166,1166,2026-06-22,Monday,True
2026-06-22 22:05:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,372,372,2026-06-22,Monday,True
2026-06-23 12:10:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,52,52,2026-06-23,Tuesday,True
2026-06-23 14:10:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,866,866,2026-06-23,Tuesday,True
2026-06-23 18:30:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,736,736,2026-06-23,Tuesday,True
2026-06-23 20:51:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,526,526,2026-06-23,Tuesday,True
2026-06-23 23:29:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,376,376,2026-06-23,Tuesday,True
2026-06-24 16:47:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1465,1465,2026-06-24,Wednesday,True
2026-06-24 21:42:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1890,1890,2026-06-24,Wednesday,True
2026-06-24 23:13:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,136,136,2026-06-24,Wednesday,True
2026-06-25 12:10:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,115,115,2026-06-25,Thursday,True
2026-06-25 17:01:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,2101,2101,2026-06-25,Thursday,True
2026-06-25 19:56:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,573,573,2026-06-25,Thursday,True
2026-06-25 20:49:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,321,321,2026-06-25,Thursday,True
2026-06-25 21:15:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,611,611,2026-06-25,Thursday,True
2026-06-26 14:26:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1195,1195,2026-06-26,Friday,True
2026-06-26 18:55:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1457,1457,2026-06-26,Friday,True
2026-06-26 22:26:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1063,1063,2026-06-26,Friday,True
2026-06-27 10:01:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,2371,2371,2026-06-27,Saturday,True
2026-06-27 11:43:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1915,1915,2026-06-27,Saturday,True
2026-06-27 22:58:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,470,470,2026-06-27,Saturday,True
2026-06-28 10:34:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,463,463,2026-06-28,Sunday,True
2026-06-28 18:02:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1862,1862,2026-06-28,Sunday,True
2026-06-28 22:37:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,1531,1531,2026-06-28,Sunday,True
2026-06-29 18:10:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,711,711,2026-06-29,Monday,True
2026-06-29 23:00:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,661,661,2026-06-29,Monday,True
2026-06-29 23:08:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,0,0,0,967,967,2026-06-29,Monday,True
2026-06-30 15:48:00,Lobby Bar,Smirnoff Vodka,Vodka,750,0,12750,1027,11723,1027,0,2026-06-30,Tuesday,True
2026-06-30 16:38:00,Lobby Bar,Smirnoff Vodka,Vodka,750,11723,0,724,10999,724,0,2026-06-30,Tuesday,True
2026-06-30 20:56:00,Lobby Bar,Smirnoff Vodka,Vodka,750,9946,0,332,9614,332,0,2026-06-30,Tuesday,True
2026-06-30 22:40:00,Lobby Bar,Smirnoff Vodka,Vodka,750,10999,0,1053,9946,1053,0,2026-06-30,Tuesday,True
2026-01-01 11:31:00,Pool Bar,Bacardi White,Rum,750,6000,0,1043,4957,1043,0,2026-01-01,Thursday,True
2026-01-01 16:21:00,Pool Bar,Bacardi White,Rum,750,4957,0,631,4326,631,0,2026-01-01,Thursday,True
2026-01-01 20:24:00,Pool Bar,Bacardi White,Rum,750,4326,0,903,3423,903,0,2026-01-01,Thursday,True
2026-01-02 15:07:00,Pool Bar,Bacardi White,Rum,750,2974,0,2304,670,2304,0,2026-01-02,Friday,True
2026-01-02 15:15:00,Pool Bar,Bacardi White,Rum,750,3423,0,449,2974,449,0,2026-01-02,Friday,True
2026-01-02 18:11:00,Pool Bar,Bacardi White,Rum,750,324,0,324,0,1009,685,2026-01-02,Friday,True
2026-01-02 18:17:00,Pool Bar,Bacardi White,Rum,750,670,0,346,324,346,0,2026-01-02,Friday,True
2026-01-03 14:51:00,Pool Bar,Bacardi White,Rum,750,0,13500,316,13184,316,0,2026-01-03,Saturday,True
2026-01-03 16:52:00,Pool Bar,Bacardi White,Rum,750,13184,0,1168,12016,1168,0,2026-01-03,Saturday,True
2026-01-03 19:03:00,Pool Bar,Bacardi White,Rum,750,12016,0,1045,10971,1045,0,2026-01-03,Saturday,True
2026-01-03 19:51:00,Pool Bar,Bacardi White,Rum,750,10971,0,1605,9366,1605,0,2026-01-03,Saturday,True
2026-01-04 10:16:00,Pool Bar,Bacardi White,Rum,750,8170,0,492,7678,492,0,2026-01-04,Sunday,True
2026-01-04 10:32:00,Pool Bar,Bacardi White,Rum,750,7678,0,635,7043,635,0,2026-01-04,Sunday,True
2026-01-04 13:44:00,Pool Bar,Bacardi White,Rum,750,9366,0,1196,8170,1196,0,2026-01-04,Sunday,True
2026-01-04 20:37:00,Pool Bar,Bacardi White,Rum,750,7043,0,767,6276,767,0,2026-01-04,Sunday,True
2026-01-05 10:02:00,Pool Bar,Bacardi White,Rum,750,6276,0,829,5447,829,0,2026-01-05,Monday,True
